,Unnamed: 0,country_code,city,longitude,latitude,Date,endsampling,duration,i131,cs134,cs137,geometry
1555,1555,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,6,0.55,2.23,,,POINT (25 60.13)
1556,1556,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,7,0.55,1.7,,,POINT (25 60.13)
1557,1557,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,8,0.55,1.31,,,POINT (25 60.13)
1558,1558,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,11,2.15,0.56,,,POINT (25 60.13)
1559,1559,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,12,1.0,0.294,,,POINT (25 60.13)
1560,1560,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,13,1.0,0.31,,,POINT (25 60.13)
1561,1561,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,14,0.5,0.224,,,POINT (25 60.13)
1562,1562,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,18,4.2,0.179,,,POINT (25 60.13)
1563,1563,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,23,4.4,4.9,,,POINT (25 60.13)
1564,1564,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,3,4.05,3.5,,,POINT (25 60.13)
1565,1565,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,7,3.15,2.55,,,POINT (25 60.13)
1566,1566,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,13,6.2,1.38,,,POINT (25 60.13)
1567,1567,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,17,4.15,1.14,,,POINT (25 60.13)
1568,1568,FI,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,22,4.15,0.84,,,POINT (25 60.13)
1569,1569,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,2,3.55,0.41,,,POINT (25 60.13)
1570,1570,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,4,2.0,0.48,,,POINT (25 60.13)
1571,1571,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,6,2.0,0.6,,,POINT (25 60.13)
1572,1572,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,7,1.55,1.01,,,POINT (25 60.13)
1573,1573,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,10,2.05,0.79,,,POINT (25 60.13)
1574,1574,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,12,2.15,0.66,,,POINT (25 60.13)
1575,1575,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,14,2.0,0.7,,,POINT (25 60.13)
1576,1576,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,17,3.3,0.76,,,POINT (25 60.13)
1577,1577,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,22,4.35,0.96,,,POINT (25 60.13)
1578,1578,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,3,5.2,2.44,,,POINT (25 60.13)
1579,1579,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,6,3.05,0.86,,,POINT (25 60.13)
1580,1580,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,11,4.55,1.03,,,POINT (25 60.13)
1581,1581,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,16,5.0,0.84,,,POINT (25 60.13)
1582,1582,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,21,4.3,0.53,,,POINT (25 60.13)
1583,1583,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,7,10.0,0.36,,,POINT (25 60.13)
1584,1584,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,12,4.5,0.79,,,POINT (25 60.13)
1585,1585,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,16,3.55,0.94,,,POINT (25 60.13)
1586,1586,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,20,4.0,1.03,,,POINT (25 60.13)
1587,1587,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,0,4.0,0.76,,,POINT (25 60.13)
1588,1588,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,7,7.25,0.47,,,POINT (25 60.13)
1589,1589,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,12,4.3,0.53,,,POINT (25 60.13)
1590,1590,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,16,4.3,0.5,,,POINT (25 60.13)
1591,1591,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,22,6.05,0.44,,,POINT (25 60.13)
1592,1592,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,8,9.25,0.184,,,POINT (25 60.13)
1593,1593,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,12,4.3,0.31,,,POINT (25 60.13)
1594,1594,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,17,4.4,0.239,0.001,,POINT (25 60.13)
1595,1595,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,20,3.4,0.205,,,POINT (25 60.13)
1596,1596,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,7,11.05,0.128,0.574,,POINT (25 60.13)
1597,1597,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,13,5.35,0.171,,,POINT (25 60.13)
1598,1598,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,17,4.2,0.18,0.54,,POINT (25 60.13)
1599,1599,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,21,3.4,0.162,,,POINT (25 60.13)
1600,1600,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,7,10.0,0.108,1.6369999999999998,,POINT (25 60.13)
1601,1601,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,11,4.0,0.24,,,POINT (25 60.13)
1602,1602,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,20,9.25,0.228,1.6230000000000002,,POINT (25 60.13)
1603,1603,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,8,11.35,0.139,,,POINT (25 60.13)
1604,1604,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,20,12.0,0.135,0.948,,POINT (25 60.13)
1605,1605,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,8,12.0,0.081,,,POINT (25 60.13)
1606,1606,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,12,4.0,0.092,0.27,,POINT (25 60.13)
1607,1607,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,20,7.45,0.102,,,POINT (25 60.13)
1608,1608,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,8,12.1,0.075,0.099,,POINT (25 60.13)
1609,1609,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,15,7.15,0.14400000000000002,,,POINT (25 60.13)
1610,1610,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-11,10,19.0,0.039,0.264,,POINT (25 60.13)
1611,1611,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,7,9.0,0.038,,,POINT (25 60.13)
1612,1612,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,16,8.3,0.046,0.383,,POINT (25 60.13)
1613,1613,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-13,10,17.4,0.0169,,,POINT (25 60.13)
1614,1614,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-14,10,24.1,0.0067,0.06,,POINT (25 60.13)
1615,1615,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-15,9,23.45,0.0057,,,POINT (25 60.13)
1616,1616,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-16,10,24.0,0.0072,0.004,,POINT (25 60.13)
1617,1617,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-17,10,24.0,0.0031,,,POINT (25 60.13)
1618,1618,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-19,10,48.15,0.00281,0.013,,POINT (25 60.13)
1619,1619,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-21,10,48.15,0.0035,,,POINT (25 60.13)
1620,1620,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-23,14,52.2,0.00192,0.01,0.005,POINT (25 60.13)
1621,1621,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-26,13,71.0,0.00249,,,POINT (25 60.13)
1622,1622,FI,KONALA(Helsinki)NW,25.0,60.13,1986-05-30,13,95.1,0.00062,0.017,,POINT (25 60.13)
1623,1623,FI,NURMIJAERVI,24.7,60.45,1986-04-28,9,96.0,0.0,0.95,1.79,POINT (24.7 60.45)
1624,1624,FI,NURMIJAERVI,24.7,60.45,1986-04-28,15,5.35,0.0,0.82,1.4,POINT (24.7 60.45)
1625,1625,FI,NURMIJAERVI,24.7,60.45,1986-04-28,22,7.0,0.0,7.2,11.9,POINT (24.7 60.45)
1626,1626,FI,NURMIJAERVI,24.7,60.45,1986-04-29,8,10.4,0.0,0.177,0.32,POINT (24.7 60.45)
1627,1627,FI,NURMIJAERVI,24.7,60.45,1986-04-29,15,6.4,0.0,0.058,0.096,POINT (24.7 60.45)
1628,1628,FI,NURMIJAERVI,24.7,60.45,1986-04-30,9,6.35,0.0,0.094,0.155,POINT (24.7 60.45)
1629,1629,FI,NURMIJAERVI,24.7,60.45,1986-04-30,15,6.25,0.0,0.033,0.056,POINT (24.7 60.45)
1630,1630,FI,NURMIJAERVI,24.7,60.45,1986-05-01,15,24.0,0.0,0.051,0.084,POINT (24.7 60.45)
1631,1631,FI,NURMIJAERVI,24.7,60.45,1986-05-02,15,23.15,0.0,0.0282,0.049,POINT (24.7 60.45)
1632,1632,FI,NURMIJAERVI,24.7,60.45,1986-05-03,13,21.45,0.0,0.0077,0.0132,POINT (24.7 60.45)
1633,1633,FI,NURMIJAERVI,24.7,60.45,1986-05-04,14,24.25,0.0,0.033,0.056,POINT (24.7 60.45)
1634,1634,FI,NURMIJAERVI,24.7,60.45,1986-05-05,15,24.3,0.0,0.0205,0.035,POINT (24.7 60.45)
1635,1635,FI,NURMIJAERVI,24.7,60.45,1986-05-06,15,23.35,0.0,0.0054,0.0091,POINT (24.7 60.45)
1636,1636,FI,NURMIJAERVI,24.7,60.45,1986-05-07,13,22.15,0.0,0.0035,0.0061,POINT (24.7 60.45)
1637,1637,FI,NURMIJAERVI,24.7,60.45,1986-05-08,14,25.1,0.0,0.0072,0.0126,POINT (24.7 60.45)
1638,1638,FI,NURMIJAERVI,24.7,60.45,1986-05-09,14,23.15,0.0,0.0097,0.0174,POINT (24.7 60.45)
1639,1639,FI,NURMIJAERVI,24.7,60.45,1986-05-10,13,22.5,0.0,0.0102,0.0186,POINT (24.7 60.45)
1640,1640,FI,NURMIJAERVI,24.7,60.45,1986-05-11,15,25.25,0.0,0.0041,0.0075,POINT (24.7 60.45)
1641,1641,FI,NURMIJAERVI,24.7,60.45,1986-05-12,14,22.35,0.0,0.0029,0.0054,POINT (24.7 60.45)
1642,1642,FI,NURMIJAERVI,24.7,60.45,1986-05-13,13,22.45,0.0,0.004,0.0075,POINT (24.7 60.45)
1643,1643,FI,NURMIJAERVI,24.7,60.45,1986-05-15,9,44.1,0.0,0.00049,0.00094,POINT (24.7 60.45)
1644,1644,FI,NURMIJAERVI,24.7,60.45,1986-05-16,13,27.35,0.0,0.00037,0.0007,POINT (24.7 60.45)
1645,1645,FI,NURMIJAERVI,24.7,60.45,1986-05-19,13,71.5,0.0,0.00155,0.00272,POINT (24.7 60.45)
1646,1646,FI,NURMIJAERVI,24.7,60.45,1986-05-21,13,47.5,0.0,0.00114,0.00199,POINT (24.7 60.45)
1647,1647,FI,NURMIJAERVI,24.7,60.45,1986-05-23,13,48.45,0.0,0.00064,0.00115,POINT (24.7 60.45)
1648,1648,FI,NURMIJAERVI,24.7,60.45,1986-05-26,10,68.45,0.0,0.00099,0.0018,POINT (24.7 60.45)
1649,1649,FI,NURMIJAERVI,24.7,60.45,1986-05-28,10,47.55,0.0,0.0008699999999999999,0.00157,POINT (24.7 60.45)
1650,1650,FI,NURMIJAERVI,24.7,60.45,1986-05-30,10,47.25,0.0,0.00043,0.00073,POINT (24.7 60.45)
1651,1651,NO,BERGEN,10.66,59.9,1986-04-28,9,24.0,0.0002,0.0,0.0,POINT (10.66 59.9)
1652,1652,NO,BERGEN,10.66,59.9,1986-04-29,9,24.0,0.3,0.0,0.1,POINT (10.66 59.9)
1653,1653,NO,BERGEN,10.66,59.9,1986-04-30,9,24.0,0.004,0.0,0.001,POINT (10.66 59.9)
1654,1654,NO,BERGEN,10.66,59.9,1986-05-02,9,48.0,0.001,0.0,0.0002,POINT (10.66 59.9)
1655,1655,NO,BERGEN,10.66,59.9,1986-05-05,9,72.0,0.09,0.0,0.02,POINT (10.66 59.9)
1656,1656,NO,BERGEN,10.66,59.9,1986-05-07,9,48.0,0.2,0.0,0.07,POINT (10.66 59.9)
1657,1657,NO,BERGEN,10.66,59.9,1986-05-09,9,48.0,0.07,0.0,0.015,POINT (10.66 59.9)
1658,1658,NO,BERGEN,10.66,59.9,1986-05-12,9,72.0,0.001,0.0,0.0007,POINT (10.66 59.9)
1659,1659,NO,KJELLER,10.66,59.9,1986-04-28,18,24.0,0.12,0.0,0.02,POINT (10.66 59.9)
1660,1660,NO,KJELLER,10.66,59.9,1986-04-29,18,24.0,7.0,0.0,3.0,POINT (10.66 59.9)
1661,1661,NO,KJELLER,10.66,59.9,1986-04-30,18,24.0,0.15,0.0,0.15,POINT (10.66 59.9)
1662,1662,NO,KJELLER,10.66,59.9,1986-05-01,18,24.0,0.0,0.0,0.002,POINT (10.66 59.9)
1663,1663,NO,KJELLER,10.66,59.9,1986-05-01,18,34.0,0.05,0.0,0.0,POINT (10.66 59.9)
1664,1664,NO,KJELLER,10.66,59.9,1986-05-02,18,24.0,0.02,0.0,0.0007,POINT (10.66 59.9)
1665,1665,NO,KJELLER,10.66,59.9,1986-05-05,9,63.0,0.08,0.0,0.001,POINT (10.66 59.9)
1666,1666,NO,KJELLER,10.66,59.9,1986-05-07,12,51.0,0.2,0.0,0.015,POINT (10.66 59.9)
1667,1667,NO,KJELLER,10.66,59.9,1986-05-09,12,48.0,0.25,0.0,0.08,POINT (10.66 59.9)
1668,1668,NO,KJELLER,10.66,59.9,1986-05-12,12,72.0,0.004,0.0,0.001,POINT (10.66 59.9)
1669,1669,NO,KJELLER,10.66,59.9,1986-05-13,12,24.0,0.003,0.0,0.0004,POINT (10.66 59.9)
1670,1670,NO,KJELLER,10.66,59.9,1986-05-14,12,24.0,0.002,0.0,0.0009,POINT (10.66 59.9)
1671,1671,NO,OSLO,9.8,59.9,1986-04-28,13,18.0,0.0,0.0,0.13,POINT (9.800000000000001 59.9)
1672,1672,NO,OSLO,9.8,59.9,1986-04-29,12,24.0,0.0,0.0,1.05,POINT (9.800000000000001 59.9)
1673,1673,NO,OSLO,9.8,59.9,1986-04-29,13,1.0,0.0,0.0,1.8,POINT (9.800000000000001 59.9)
1674,1674,NO,OSLO,9.8,59.9,1986-04-29,15,2.0,0.0,0.0,0.45,POINT (9.800000000000001 59.9)
1675,1675,NO,OSLO,9.8,59.9,1986-04-29,20,5.0,0.0,0.0,0.4,POINT (9.800000000000001 59.9)
1676,1676,NO,OSLO,9.8,59.9,1986-04-29,23,3.0,0.0,0.0,0.35,POINT (9.800000000000001 59.9)
1677,1677,NO,OSLO,9.8,59.9,1986-04-30,1,2.0,0.0,0.0,0.065,POINT (9.800000000000001 59.9)
1678,1678,NO,OSLO,9.8,59.9,1986-04-30,5,4.0,0.0,0.0,0.025,POINT (9.800000000000001 59.9)
1679,1679,NO,OSLO,9.8,59.9,1986-04-30,10,5.0,0.0,0.0,0.04,POINT (9.800000000000001 59.9)
1680,1680,NO,OSLO,9.8,59.9,1986-04-30,20,10.0,0.0,0.0,0.0075,POINT (9.800000000000001 59.9)
1681,1681,NO,OSLO,9.8,59.9,1986-05-02,10,14.0,0.0,0.0,0.0085,POINT (9.800000000000001 59.9)
1682,1682,NO,OSLO,9.8,59.9,1986-05-02,22,12.0,0.0,0.0,0.003,POINT (9.800000000000001 59.9)
1683,1683,NO,OSLO,9.8,59.9,1986-05-04,8,8.0,0.0,0.0,0.0008,POINT (9.800000000000001 59.9)
1684,1684,NO,OSLO,9.8,59.9,1986-05-04,12,4.0,0.0,0.0,0.001,POINT (9.800000000000001 59.9)
1685,1685,NO,OSLO,9.8,59.9,1986-05-04,17,5.0,0.0,0.0,0.004,POINT (9.800000000000001 59.9)
1686,1686,NO,OSLO,9.8,59.9,1986-05-04,0,7.0,0.0,0.0,0.0037,POINT (9.800000000000001 59.9)
1687,1687,NO,OSLO,9.8,59.9,1986-05-05,6,6.0,0.0,0.0,0.0065,POINT (9.800000000000001 59.9)
1688,1688,NO,OSLO,9.8,59.9,1986-05-05,9,3.0,0.0,0.0,0.01,POINT (9.800000000000001 59.9)
1689,1689,NO,OSLO,9.8,59.9,1986-05-05,17,8.0,0.0,0.0,0.013,POINT (9.800000000000001 59.9)
1690,1690,NO,OSLO,9.8,59.9,1986-05-05,0,7.0,0.0,0.0,0.027000000000000003,POINT (9.800000000000001 59.9)
1691,1691,NO,OSLO,9.8,59.9,1986-05-06,4,4.0,0.0,0.0,0.016,POINT (9.800000000000001 59.9)
1692,1692,NO,OSLO,9.8,59.9,1986-05-06,9,5.0,0.0,0.0,0.012,POINT (9.800000000000001 59.9)
1693,1693,NO,OSLO,9.8,59.9,1986-05-06,14,5.0,0.0,0.0,0.008,POINT (9.800000000000001 59.9)
1694,1694,NO,OSLO,9.8,59.9,1986-05-06,19,5.0,0.0,0.0,0.02,POINT (9.800000000000001 59.9)
1695,1695,NO,OSLO,9.8,59.9,1986-05-07,2,7.0,0.0,0.0,0.016,POINT (9.800000000000001 59.9)
1696,1696,NO,OSLO,9.8,59.9,1986-05-07,14,12.0,0.0,0.0,0.0135,POINT (9.800000000000001 59.9)
1697,1697,NO,OSLO,9.8,59.9,1986-05-07,22,8.0,0.0,0.0,0.012,POINT (9.800000000000001 59.9)
1698,1698,NO,OSLO,9.8,59.9,1986-05-08,4,6.0,0.0,0.0,0.04,POINT (9.800000000000001 59.9)
1699,1699,NO,OSLO,9.8,59.9,1986-05-08,12,8.0,0.0,0.0,0.06,POINT (9.800000000000001 59.9)
1700,1700,NO,OSLO,9.8,59.9,1986-05-08,20,8.0,0.0,0.0,0.14,POINT (9.800000000000001 59.9)
1701,1701,NO,OSLO,9.8,59.9,1986-05-08,0,4.0,0.0,0.0,0.13,POINT (9.800000000000001 59.9)
1702,1702,NO,OSLO,9.8,59.9,1986-05-09,6,6.0,0.0,0.0,0.075,POINT (9.800000000000001 59.9)
1703,1703,NO,OSLO,9.8,59.9,1986-05-09,10,4.0,0.0,0.0,0.03,POINT (9.800000000000001 59.9)
1704,1704,NO,OSLO,9.8,59.9,1986-05-09,16,6.0,0.0,0.0,0.012,POINT (9.800000000000001 59.9)
1705,1705,NO,OSLO,9.8,59.9,1986-05-09,22,6.0,0.0,0.0,0.005,POINT (9.800000000000001 59.9)
1706,1706,NO,OSLO,9.8,59.9,1986-05-10,4,6.0,0.0,0.0,0.0007,POINT (9.800000000000001 59.9)
1707,1707,NO,OSLO,9.8,59.9,1986-05-10,10,6.0,0.0,0.0,0.0025,POINT (9.800000000000001 59.9)
1708,1708,NO,OSLO,9.8,59.9,1986-05-10,0,14.0,0.0,0.0,0.0072,POINT (9.800000000000001 59.9)
1709,1709,NO,OSLO,9.8,59.9,1986-05-11,12,12.0,0.0,0.0,0.035,POINT (9.800000000000001 59.9)
1710,1710,NO,OSLO,9.8,59.9,1986-05-11,0,12.0,0.0,0.0,0.006999999999999999,POINT (9.800000000000001 59.9)
1711,1711,NO,OSLO,9.8,59.9,1986-05-12,10,10.0,0.0,0.0,0.01,POINT (9.800000000000001 59.9)
1712,1712,NO,OSLO,9.8,59.9,1986-05-12,22,12.0,0.0,0.0,0.002,POINT (9.800000000000001 59.9)
1713,1713,NO,OSLO,9.8,59.9,1986-05-13,12,14.0,0.0,0.0,0.0035,POINT (9.800000000000001 59.9)
1714,1714,NO,OSLO,9.8,59.9,1986-05-14,14,26.0,0.0,0.0,0.0023,POINT (9.800000000000001 59.9)
1715,1715,NO,OSLO,9.8,59.9,1986-05-15,14,24.0,0.0,0.0,0.0035,POINT (9.800000000000001 59.9)
1716,1716,NO,VAERNES,10.32774,59.19986,1986-04-28,18,9.0,7.0,0.0,2.0,POINT (10.32774 59.19986)
1717,1717,NO,VAERNES,10.32774,59.19986,1986-04-29,9,15.0,9.0,0.0,3.0,POINT (10.32774 59.19986)
1718,1718,NO,VAERNES,10.32774,59.19986,1986-04-30,9,24.0,5.0,0.0,2.0,POINT (10.32774 59.19986)
1719,1719,NO,VAERNES,10.32774,59.19986,1986-05-02,9,48.0,0.3,0.0,0.11,POINT (10.32774 59.19986)
1720,1720,NO,VAERNES,10.32774,59.19986,1986-05-05,9,72.0,0.08,0.0,0.0011,POINT (10.32774 59.19986)
1721,1721,NO,VAERNES,10.32774,59.19986,1986-05-07,9,48.0,0.2,0.0,0.04,POINT (10.32774 59.19986)
1722,1722,NO,VAERNES,10.32774,59.19986,1986-05-09,9,48.0,0.1,0.0,0.025,POINT (10.32774 59.19986)
1723,1723,NO,VAERNES,10.32774,59.19986,1986-05-12,9,72.0,0.01,0.0,0.0015,POINT (10.32774 59.19986)
1724,1724,SE,GOETEBORG,12.0,57.75,1986-04-29,5,34.5,0.469,0.111,0.202,POINT (12 57.75)
1725,1725,SE,GOETEBORG,12.0,57.75,1986-04-29,16,11.05,0.011,0.00828,0.0148,POINT (12 57.75)
1726,1726,SE,GOETEBORG,12.0,57.75,1986-04-30,4,12.05,0.00397,0.0024,0.00447,POINT (12 57.75)
1727,1727,SE,GOETEBORG,12.0,57.75,1986-05-02,4,12.05,0.0008560000000000001,0.000519,0.000984,POINT (12 57.75)
1728,1728,SE,GOETEBORG,12.0,57.75,1986-05-03,16,11.5,0.111,0.000173,0.000279,POINT (12 57.75)
1729,1729,SE,GOETEBORG,12.0,57.75,1986-05-04,4,12.05,0.129,0.000396,0.000932,POINT (12 57.75)
1730,1730,SE,GOETEBORG,12.0,57.75,1986-05-04,16,11.55,0.16899999999999998,0.00183,0.00313,POINT (12 57.75)
1731,1731,SE,GOETEBORG,12.0,57.75,1986-05-05,16,11.55,0.206,0.00757,0.0128,POINT (12 57.75)
1732,1732,SE,GOETEBORG,12.0,57.75,1986-05-06,16,11.55,0.3,0.0078,0.0135,POINT (12 57.75)
1733,1733,SE,GOETEBORG,12.0,57.75,1986-05-07,16,12.0,0.206,0.0125,0.0227,POINT (12 57.75)
1734,1734,SE,GOETEBORG,12.0,57.75,1986-05-09,16,35.5,0.189,0.0525,0.0955,POINT (12 57.75)
1735,1735,SE,GOETEBORG,12.0,57.75,1986-05-10,4,11.55,0.0255,0.00475,0.00847,POINT (12 57.75)
1736,1736,SE,GOETEBORG,12.0,57.75,1986-05-11,5,25.0,0.00329,0.0005139999999999999,0.000944,POINT (12 57.75)
1737,1737,SE,GOETEBORG,12.0,57.75,1986-05-12,4,10.55,0.0011,0.000205,0.000364,POINT (12 57.75)
1738,1738,SE,GOETEBORG,12.0,57.75,1986-05-13,4,24.05,0.00369,0.00104,0.00181,POINT (12 57.75)
1739,1739,SE,GOETEBORG,12.0,57.75,1986-05-14,4,24.0,0.0021,0.000373,0.000659,POINT (12 57.75)
1740,1740,SE,GOETEBORG,12.0,57.75,1986-05-15,4,24.0,0.00254,0.000362,0.000687,POINT (12 57.75)
1741,1741,SE,GOETEBORG,12.0,57.75,1986-05-16,4,24.0,0.00233,0.000589,0.000977,POINT (12 57.75)
1742,1742,SE,GOETEBORG,12.0,57.75,1986-05-17,4,24.05,0.00113,0.00023,0.000398,POINT (12 57.75)
1743,1743,SE,GOETEBORG,12.0,57.75,1986-05-18,4,23.55,0.00108,0.00033,0.0005650000000000001,POINT (12 57.75)
1744,1744,SE,GOETEBORG,12.0,57.75,1986-05-19,4,24.0,0.00156,0.000713,0.00125,POINT (12 57.75)
1745,1745,SE,GOETEBORG,12.0,57.75,1986-05-20,11,30.5,0.00109,0.00121,0.00209,POINT (12 57.75)
1746,1746,SE,GOETEBORG,12.0,57.75,1986-05-22,10,46.55,0.00119,0.00099,0.0017399999999999998,POINT (12 57.75)
1747,1747,SE,GOETEBORG,12.0,57.75,1986-05-23,11,25.2,0.000784,0.000248,0.0004440000000000001,POINT (12 57.75)
1748,1748,SE,GOETEBORG,12.0,57.75,1986-05-26,15,75.55,0.000731,0.00104,0.00181,POINT (12 57.75)
1749,1749,SE,LJUNGBYHED,13.92,56.82,1986-04-28,9,14.35,2.77,0.481,0.885,POINT (13.92 56.82)
1750,1750,SE,LJUNGBYHED,13.92,56.82,1986-04-28,22,10.55,0.0379,0.0162,0.0289,POINT (13.92 56.82)
1751,1751,SE,LJUNGBYHED,13.92,56.82,1986-05-02,8,11.3,0.00197,0.00022,0.000307,POINT (13.92 56.82)
1752,1752,SE,LJUNGBYHED,13.92,56.82,1986-05-03,8,12.0,0.00908,0.000198,0.000384,POINT (13.92 56.82)
1753,1753,SE,LJUNGBYHED,13.92,56.82,1986-05-03,20,11.55,0.255,0.000644,0.0011,POINT (13.92 56.82)
1754,1754,SE,LJUNGBYHED,13.92,56.82,1986-05-04,20,11.55,0.217,0.00713,0.012,POINT (13.92 56.82)
1755,1755,SE,LJUNGBYHED,13.92,56.82,1986-05-05,8,12.1,0.183,0.0127,0.0198,POINT (13.92 56.82)
1756,1756,SE,LJUNGBYHED,13.92,56.82,1986-05-05,8,167.05,0.0886,0.00378,0.0067,POINT (13.92 56.82)
1757,1757,SE,LJUNGBYHED,13.92,56.82,1986-05-05,12,4.0,0.336,0.0122,0.0207,POINT (13.92 56.82)
1758,1758,SE,LJUNGBYHED,13.92,56.82,1986-05-05,18,5.2,0.401,0.00713,0.0119,POINT (13.92 56.82)
1759,1759,SE,LJUNGBYHED,13.92,56.82,1986-05-06,0,6.0,0.234,0.00397,0.00675,POINT (13.92 56.82)
1760,1760,SE,LJUNGBYHED,13.92,56.82,1986-05-06,5,5.45,0.107,0.002,0.00376,POINT (13.92 56.82)
1761,1761,SE,LJUNGBYHED,13.92,56.82,1986-05-06,12,6.15,0.277,0.00599,0.0101,POINT (13.92 56.82)
1762,1762,SE,LJUNGBYHED,13.92,56.82,1986-05-06,19,7.2,0.274,0.00334,0.00572,POINT (13.92 56.82)
1763,1763,SE,LJUNGBYHED,13.92,56.82,1986-05-06,23,4.25,0.267,0.003,0.0054,POINT (13.92 56.82)
1764,1764,SE,LJUNGBYHED,13.92,56.82,1986-05-07,5,6.0,0.122,0.00279,0.00472,POINT (13.92 56.82)
1765,1765,SE,LJUNGBYHED,13.92,56.82,1986-05-07,12,6.15,0.153,0.00691,0.0116,POINT (13.92 56.82)
1766,1766,SE,LJUNGBYHED,13.92,56.82,1986-05-07,18,6.0,0.5579999999999999,0.0391,0.0715,POINT (13.92 56.82)
1767,1767,SE,LJUNGBYHED,13.92,56.82,1986-05-07,23,5.4,1.71,0.184,0.34700000000000003,POINT (13.92 56.82)
1768,1768,SE,LJUNGBYHED,13.92,56.82,1986-05-08,6,6.2,1.6,0.28,0.508,POINT (13.92 56.82)
1769,1769,SE,LJUNGBYHED,13.92,56.82,1986-05-08,6,69.2,0.612,0.057,0.105,POINT (13.92 56.82)
1770,1770,SE,LJUNGBYHED,13.92,56.82,1986-05-08,12,6.4,1.06,0.194,0.341,POINT (13.92 56.82)
1771,1771,SE,LJUNGBYHED,13.92,56.82,1986-05-08,18,5.2,0.5870000000000001,0.105,0.191,POINT (13.92 56.82)
